DomntHnd,FavColor,NumColors,TeamSprt,IndvSprt,SchoolClb,MusicInstrument,BreakfastDrink,FavCookie,FavPizzaTop,DinnerDrink,FavIceCream,FavSeason,SleepHrs,NumOthrCourse,Height,ShoeSize,ShirtSize,AimGrde,FnlGrade
Right,Black,12,Parkour,Pool,Robotics,Cello,Tea,Crumpets,Peppers,Water,MintChip,Spring,7.0,4,5.2,8.0,SM,B,B
Left,Red,12,AmFtBall,none,Math,Violin,Soda,ChocKrinkle,Bacon,Water,MintChip,Autumn,6.5,4,5.2,8.0,SM,A,B
Left,Green,12,DodgeBall,RockClimbing,ModelUN,Bass,OJ,ChocChip,Ham,RootBeer,Vanilla,Summer,7.0,3,5.2,8.0,SM,A,B
Right,Black,12,Soccer,Pool,Math,Drums,Tea,Crumpets,Olives,Cola,Sherbert,Winter,8.0,3,5.8,9.0,MD,B,B
Right,Black,12,Soccer,Wrestling,Math,Tuba,Nada,DoubleChoc,Peppers,RootBeer,Sherbert,Summer,7.0,4,5.5,9.5,MD,A,B
Right,Blue,12,Cricket,Golf,Computer,Vocal,Tea,Crumpets,Peppers,RootBeer,MintChip,Fall,7.0,3,5.0,8.0,SM,B,B
Left,Black,11,Cricket,Golf,Computer,Cello,Nada,Crumpets,Olives,Cola,MintChip,Fall,7.5,4,5.2,9.0,MD,A,B
Right,Red,12,Tennis,none,Game,Violin,Coffee,DoubleChoc,Bacon,Water,Chocolate,Autumn,6.5,3,5.5,8.5,MD,B,B
Right,Gray,11,VolleyBall,RockClimbing,ModelUN,Drums,OJ,DoubleChoc,Pineapples,Coffee,MintChip,Summer,7.0,4,5.2,6.5,SM,A,B
Right,Gray,12,CheerLdng,Wrestling,Chess,Trumpet,Coffee,ChocKrinkle,Peppers,Cola,MintChip,Summer,7.0,4,5.5,7.5,SM,A,B
Right,Green,12,Badminton,RockClimbing,ModelUN,Bass,OJ,ChocKrinkle,Olives,Milk,MintChip,Summer,7.0,4,5.5,9.0,MD,A,B
Right,Cyan,12,AmFtBall,none,Robotics,Violin,Coffee,DoubleChoc,Bacon,Water,Chocolate,Autumn,7.0,4,4.8,6.5,SM,B,B
Right,Black,12,VolleyBall,Golf,Debate,Tuba,Tea,Crumpets,Olives,LemonLime,Pecan,Summer,6.0,3,5.5,9.0,MD,A,B
Right,Cyan,11,Equestrian,Track,Computer,Vocal,Smoothie,ChocChip,Olives,MilkShake,CreamSicle,Spring,6.5,4,5.5,9.5,MD,A,B
Right,Gray,12,CheerLdng,Pool,Math,Trumpet,Soda,Butter,Olives,Milk,MintChip,Fall,6.0,4,5.2,7.0,SM,A,B
Right,Cyan,12,Equestrian,Track,Debate,Euphonium,Smoothie,ChocChip,Peppers,MilkShake,CreamSicle,Summer,7.0,3,5.5,7.5,SM,A,B
Right,Black,12,Equestrian,Golf,Math,Euphonium,Tea,Crumpets,Pineapples,RootBeer,MintChip,Fall,7.5,4,5.5,9.0,MD,A,B
Right,Gray,12,Tennis,Wrestling,Math,Trumpet,OJ,Butter,Pineapples,LemonLime,Sherbert,Fall,7.5,4,5.5,9.0,MD,A,B
Right,Gray,12,Parkour,Pool,Math,Tuba,Tea,Crumpets,Peppers,RootBeer,Pecan,Spring,7.0,2,5.5,9.5,MD,A,B
Right,Red,12,VolleyBall,none,Robotics,Violin,Nada,ChocKrinkle,Bacon,Water,Chocolate,Summer,7.0,4,5.8,9.0,MD,B,B
Right,Black,12,DodgeBall,Wrestling,Chess,Drums,Water,Oatmeal,Sausage,Tea,Ripple,Winter,7.0,4,5.2,8.0,SM,A,B
Right,Red,11,AmFtBall,none,Debate,Violin,Soda,ChocKrinkle,Bacon,Cola,Chocolate,Autumn,6.5,4,5.5,8.0,SM,A,B
Right,Cyan,11,Rugby,Swimming,Math,Tuba,Tea,Crumpets,Onions,Cola,Sherbert,Summer,7.5,4,5.2,8.0,SM,B,B
Right,Green,10,Badminton,RockClimbing,ModelUN,Drums,OJ,ChocChip,Olives,Milk,Vanilla,Summer,7.0,4,5.2,8.5,MD,A,B
Right,Black,12,Soccer,Pool,Robotics,Tuba,OJ,ChocChip,Pineapples,LemonLime,MintChip,Fall,7.5,4,5.2,8.0,SM,B,B
Right,Black,12,DodgeBall,Wrestling,ModelUN,Drums,Water,Oatmeal,Sausage,Tea,Sherbert,Winter,7.5,4,5.0,7.5,SM,A,B
Right,Cyan,12,FieldHockey,Track,Debate,Euphonium,Smoothie,ChocChip,Olives,MilkShake,CreamSicle,Summer,7.5,3,4.5,6.5,SM,A,B
Right,Cyan,11,CheerLdng,Wrestling,Debate,Vocal,Tea,Crumpets,Onions,LemonLime,Sherbert,Spring,7.0,4,5.5,9.0,MD,A,B
Right,Gray,12,Equestrian,Swimming,ModelUN,Drums,Coffee,ChocKrinkle,Peppers,FruitJuice,MintChip,Summer,7.0,4,5.2,7.0,SM,A,B
Right,Red,12,AmFtBall,none,Robotics,Cello,Coffee,ChocChip,Onions,Water,Chocolate,Autumn,6.5,3,5.5,10.0,MD,A,B
Right,Black,11,Equestrian,none,Robotics,Violin,Coffee,ChocKrinkle,Olives,Water,Chocolate,Autumn,7.0,4,4.5,7.5,SM,A,B
Right,White,12,VolleyBall,Badminton,Math,Cello,Tea,Crumpets,Pineapples,Tea,MintChip,Summer,7.0,4,5.0,7.0,SM,A,B
Right,Red,11,AmFtBall,none,Robotics,Drums,Coffee,DoubleChoc,Bacon,Water,Chocolate,Fall,7.5,4,5.0,6.0,MD,A,B
Right,Magenta,12,Parkour,Pool,Photography,Piano,Nada,PeanutButter,Onions,Papaya,Pecan,Autumn,7.5,4,4.8,6.5,SM,A,B
Right,Gray,12,Cricket,RockClimbing,Math,Tuba,Coffee,ChocKrinkle,Olives,LemonLime,MintChip,Autumn,7.5,3,5.8,9.0,LG,A,B
Right,Black,13,CheerLdng,Wrestling,Chess,Euphonium,OJ,ChocChip,Pineapples,FruitJuice,MintChip,Fall,7.5,3,5.0,7.5,SM,A,B
Right,Gray,12,Fencing,RockClimbing,Math,Tuba,Fruit,ChocKrinkle,Pineapples,LemonLime,MintChip,Fall,7.5,4,5.2,7.5,SM,A,B
Right,Green,12,Badminton,Golf,Debate,Bass,OJ,ChocKrinkle,Ham,Milk,Vanilla,Summer,7.5,4,5.5,9.5,MD,A,B
Left,Cyan,12,Equestrian,Track,Debate,Euphonium,Smoothie,Butter,Olives,MilkShake,NA,Spring,6.5,3,5.5,9.0,MD,A,B
Right,Black,12,AmFtBall,Golf,Math,Cello,Tea,Crumpets,Mushrooms,Cola,MintChip,Fall,7.0,3,5.5,10.0,LG,A,B
Right,Cyan,12,Equestrian,Wrestling,Debate,Euphonium,Smoothie,ChocChip,Olives,MilkShake,CreamSicle,Spring,7.0,3,5.0,6.0,MD,A,B
Right,Red,12,AmFtBall,none,Debate,Violin,Coffee,ChocKrinkle,Bacon,Water,Chocolate,Summer,7.0,4,5.8,9.5,MD,A,B
Right,Black,12,Soccer,Wrestling,Chess,Drums,Water,Oatmeal,Peppers,Water,Ripple,Winter,7.0,4,5.0,7.0,SM,A,B
Right,Black,11,DodgeBall,Swimming,Chess,Cello,Water,Butter,Sausage,Tea,Ripple,Winter,6.5,3,5.2,7.5,SM,A,B
Right,Black,12,CheerLdng,Wrestling,Game,Trumpet,Coffee,ChocKrinkle,Ham,FruitJuice,MintChip,Summer,6.0,4,5.5,9.0,SM,A,B
Right,Black,12,FieldHockey,Wrestling,Robotics,Trumpet,Tea,Crumpets,Peppers,RootBeer,MintChip,Summer,7.0,3,5.5,10.0,MD,B,B
Right,Black,12,Fencing,Pool,Debate,Cello,Coffee,ChocKrinkle,Peppers,LemonLime,Sherbert,Summer,6.5,3,5.0,7.5,SM,A,B
Right,Green,11,Badminton,RockClimbing,Robotics,Bass,Tea,ChocChip,Ham,Milk,Sherbert,Summer,7.0,4,5.5,9.0,MD,A,B
Left,Gray,12,Parkour,Golf,Chess,Drums,Coffee,ChocKrinkle,Peppers,Cola,MintChip,Summer,7.0,3,6.0,10.0,LG,A,B
Left,Black,12,CheerLdng,RockClimbing,Math,Tuba,Nada,Butter,Onions,LemonLime,Sherbert,Summer,7.0,4,5.0,8.0,SM,A,B
Right,Black,10,DodgeBall,Pool,Chess,Drums,Water,Oatmeal,Sausage,FruitJuice,Ripple,Winter,6.5,3,5.5,9.5,MD,A,B
Right,Green,12,Badminton,RockClimbing,ModelUN,Bass,OJ,Butter,Peppers,Milk,NA,Summer,7.0,4,5.2,8.0,SM,A,B
Right,Magenta,12,Parkour,Pool,Photography,Tuba,Fruit,PeanutButter,Peppers,Water,Pecan,Autumn,7.5,4,5.0,8.5,MD,A,B
Right,Red,12,AmFtBall,RockClimbing,Robotics,Cello,Coffee,ChocKrinkle,Bacon,Water,Chocolate,Summer,7.5,3,5.0,8.0,SM,A,B
Right,White,12,CheerLdng,Pool,Math,Euphonium,Coffee,ChocKrinkle,Peppers,Milk,MintChip,Winter,7.5,4,5.0,8.0,SM,A,B
Right,Gray,12,Tennis,Pool,ModelUN,Euphonium,Tea,Crumpets,Peppers,Milk,MintChip,Spring,7.5,3,5.2,8.0,SM,A,B
Right,Black,12,Tennis,Wrestling,Chess,Trumpet,Water,Oatmeal,Sausage,Tea,Ripple,Winter,7.0,4,5.2,8.0,SM,A,B
Left,Green,12,Badminton,RockClimbing,ModelUN,Bass,Soda,ChocChip,Ham,Milk,Sherbert,Summer,7.5,4,5.2,8.0,SM,A,B
Right,Green,12,Tennis,RockClimbing,ModelUN,Bass,Fruit,ChocChip,Ham,Milk,Vanilla,Summer,7.0,4,5.2,8.0,SM,A,B
Right,Green,12,Badminton,RockClimbing,ModelUN,Bass,OJ,DoubleChoc,Pineapples,Milk,Vanilla,Summer,7.5,4,5.0,7.0,SM,A,B
Right,Black,12,Parkour,none,Robotics,Violin,Coffee,Butter,Bacon,Water,Chocolate,Autumn,6.0,4,5.2,9.0,MD,B,B
Right,Black,12,Tennis,Pool,Computer,Drums,Water,Oatmeal,Sausage,Tea,Ripple,Winter,7.0,3,5.0,8.5,MD,A,B
Right,Magenta,12,Fencing,Pool,Photography,Drums,Nada,PeanutButter,Peppers,Papaya,Pecan,Autumn,8.0,4,5.0,7.0,SM,A,B
Right,Black,11,DodgeBall,Wrestling,Chess,Tuba,Nada,Oatmeal,Sausage,LemonLime,Ripple,Winter,7.5,4,5.5,8.5,LG,A,B
Right,Black,12,Cricket,Golf,Computer,Cello,Nada,Crumpets,Olives,Cola,MintChip,Fall,6.0,4,5.2,8.0,SM,B,B
Right,Magenta,11,Parkour,Golf,Photography,Euphonium,PruneJuice,PeanutButter,Peppers,Papaya,Pecan,Summer,7.0,4,5.2,6.0,MD,A,B
Right,Gray,12,Equestrian,RockClimbing,ModelUN,Tuba,Coffee,ChocKrinkle,Onions,FruitJuice,Sherbert,Autumn,7.0,3,5.5,9.5,LG,B,B
Right,Green,12,VolleyBall,RockClimbing,ModelUN,Bass,OJ,ChocChip,Olives,Milk,MintChip,Summer,7.0,4,5.2,7.0,SM,A,B
Right,Cyan,12,CheerLdng,Track,Debate,Euphonium,Smoothie,DoubleChoc,Olives,MilkShake,MintChip,Spring,7.5,4,5.0,9.0,MD,A,B
Right,Green,12,Badminton,Wrestling,ModelUN,Bass,Soda,ChocChip,Ham,Water,Vanilla,Summer,7.5,3,5.2,7.0,SM,A,B
Right,Gray,12,Equestrian,RockClimbing,Math,Euphonium,Coffee,ChocKrinkle,NA,FruitJuice,Sherbert,Spring,7.0,3,4.8,6.5,SM,A,B
Right,Cyan,12,Equestrian,Track,Debate,None,Smoothie,DoubleChoc,Olives,MilkShake,NA,Spring,7.5,4,5.0,7.0,SM,A,B
Right,Blue,11,Cricket,Golf,Math,Tuba,Tea,Crumpets,Olives,Cola,MintChip,Fall,7.0,4,4.8,7.0,SM,A,B
Right,Black,11,Rugby,RockClimbing,Math,Euphonium,Soda,DoubleChoc,Olives,RootBeer,MintChip,Autumn,7.5,3,5.2,9.0,MD,A,B
Right,Black,12,none,Swimming,Game,Cello,Coffee,ChocKrinkle,Peppers,LemonLime,NA,Winter,6.5,3,5.2,9.0,MD,A,B
Right,Black,11,Rugby,Golf,Photography,Tuba,Coffee,ChocKrinkle,Peppers,Water,MintChip,Fall,7.0,3,4.8,6.5,SM,B,B
Right,Cyan,12,Rugby,Track,Debate,Euphonium,Soda,DoubleChoc,Olives,MilkShake,CreamSicle,Spring,7.0,4,5.5,10.0,MD,A,B
Right,Red,12,FieldHockey,none,ModelUN,Violin,Coffee,ChocKrinkle,Bacon,Water,Sherbert,Autumn,7.0,4,5.2,8.5,MD,A,B
Right,Black,11,Tennis,RockClimbing,Math,Cello,Tea,ChocChip,Peppers,Cola,Chocolate,Spring,7.0,4,5.8,8.0,SM,A,B
Right,Black,12,Parkour,Wrestling,Math,Drums,OJ,ChocChip,Pineapples,Coffee,MintChip,Summer,6.5,4,5.2,8.0,SM,A,B
Right,Magenta,11,Parkour,Pool,Debate,Piano,PruneJuice,PeanutButter,Peppers,Papaya,Pecan,Winter,6.5,4,5.5,9.0,MD,A,B
Right,Blue,12,Cricket,Golf,Chess,Cello,Tea,DoubleChoc,Mushrooms,Cola,MintChip,Fall,6.0,3,4.8,6.5,SM,A,B
Right,Blue,12,Cricket,Golf,Computer,Cello,Tea,Crumpets,Pineapples,Cola,Sherbert,Fall,6.5,4,5.2,8.0,SM,A,B
Right,Red,12,Tennis,Wrestling,Robotics,Trumpet,Coffee,ChocKrinkle,Bacon,Water,Chocolate,Autumn,7.5,3,5.0,7.5,SM,A,B
Right,Gray,13,Parkour,Pool,Math,Trumpet,Soda,DoubleChoc,Olives,LemonLime,MintChip,Spring,7.0,3,4.8,6.0,SM,A,B
Left,Cyan,12,Badminton,Pool,ModelUN,Bass,OJ,ChocChip,Ham,Milk,Vanilla,Summer,7.5,4,5.0,6.5,SM,A,B
Right,Gray,11,VolleyBall,Badminton,ModelUN,Guitar,Fruit,ChocKrinkle,Pineapples,Cola,Sherbert,Summer,7.0,4,5.2,6.0,MD,B,B
Right,Green,11,Badminton,Archery,ModelUN,Bass,OJ,Butter,Ham,Milk,Vanilla,Summer,7.5,4,5.2,9.5,MD,A,B
Right,Black,12,DodgeBall,Pool,Photography,Piano,PruneJuice,PeanutButter,Peppers,RootBeer,Pecan,Autumn,7.0,4,5.0,8.0,SM,A,B
Right,Blue,11,Cricket,Golf,Computer,Cello,Tea,Crumpets,Peppers,RootBeer,MintChip,Fall,7.5,3,5.2,9.0,MD,B,B
Right,Black,11,VolleyBall,Golf,Debate,Tuba,Tea,Crumpets,Olives,FruitJuice,Pecan,Fall,6.5,3,5.0,7.0,SM,B,B
Right,Green,12,AmFtBall,RockClimbing,Math,Bass,OJ,ChocChip,Onions,Milk,Vanilla,Summer,6.5,3,5.2,9.5,MD,A,B
Right,Black,12,DodgeBall,Pool,Chess,Tuba,OJ,ChocChip,Pineapples,RootBeer,MintChip,Summer,8.0,3,5.2,8.0,SM,A,B
Right,Blue,13,Soccer,Golf,Math,Cello,Tea,Crumpets,Mushrooms,Cola,MintChip,Fall,7.0,4,4.8,6.0,SM,A,B
Right,Red,12,AmFtBall,none,Robotics,Violin,Tea,ChocChip,Bacon,RootBeer,Chocolate,Autumn,7.0,3,5.8,8.5,LG,A,B
Right,White,12,Equestrian,Pool,Math,Tuba,Coffee,ChocKrinkle,Peppers,FruitJuice,MintChip,Summer,7.0,3,5.0,6.5,SM,A,B
Left,Blue,12,Cricket,Golf,Math,Cello,Soda,Crumpets,Mushrooms,Cola,Sherbert,Fall,7.0,5,5.5,10.5,LG,A,B
Right,Red,11,AmFtBall,Pool,Chess,Violin,Coffee,ChocKrinkle,Onions,Water,Chocolate,Autumn,6.5,3,4.8,7.0,SM,A,B
Right,Cyan,11,Equestrian,Track,Debate,Vocal,Soda,DoubleChoc,Olives,MilkShake,Sherbert,Spring,7.5,3,5.2,9.5,MD,A,B
Right,Cyan,12,Soccer,Track,Chess,Drums,Coffee,ChocKrinkle,Olives,Cola,Sherbert,Spring,7.0,3,5.5,8.0,SM,B,B
Right,Magenta,12,Equestrian,Pool,Photography,Piano,PruneJuice,ChocChip,Peppers,Papaya,Sherbert,Autumn,7.5,3,4.2,5.0,SM,A,B
Right,Black,13,Badminton,RockClimbing,ModelUN,Tuba,OJ,ChocChip,Ham,Milk,Vanilla,Winter,6.0,4,5.2,8.0,SM,B,B
Right,Green,12,Badminton,RockClimbing,Math,Bass,Nada,DoubleChoc,Ham,Milk,Vanilla,Summer,7.5,4,4.8,6.5,SM,A,B
Right,Cyan,12,Rugby,Track,Debate,Euphonium,Smoothie,DoubleChoc,Olives,MilkShake,CreamSicle,Spring,6.5,4,5.5,8.5,LG,A,B
Right,Green,11,Badminton,RockClimbing,Math,Bass,Soda,ChocChip,Ham,Cola,Vanilla,Summer,6.5,3,5.2,8.0,SM,B,B
Right,Black,11,CheerLdng,Track,Debate,Euphonium,Smoothie,ChocChip,Olives,MilkShake,CreamSicle,Spring,6.5,4,5.0,8.0,SM,A,B
Right,Cyan,11,Equestrian,Wrestling,Debate,Euphonium,Soda,DoubleChoc,Olives,MilkShake,CreamSicle,Spring,7.0,3,5.0,7.5,SM,A,B
Right,Gray,11,DodgeBall,RockClimbing,Math,Euphonium,OJ,DoubleChoc,Pineapples,Tea,Sherbert,Spring,7.0,3,5.0,7.0,SM,A,B
Right,White,12,Cricket,RockClimbing,Math,Trumpet,Coffee,ChocKrinkle,Olives,Cola,MintChip,Summer,7.5,4,5.2,7.5,SM,A,B
Right,White,12,Soccer,Track,Math,Tuba,Coffee,ChocKrinkle,Peppers,LemonLime,Sherbert,Spring,6.5,3,4.5,6.0,SM,A,B
Right,Blue,11,Cricket,Golf,Computer,Cello,Nada,Crumpets,Mushrooms,Water,MintChip,Summer,7.0,4,4.8,6.5,SM,A,B
Right,Black,12,DodgeBall,RockClimbing,ModelUN,Tuba,Tea,Crumpets,Peppers,RootBeer,Pecan,Summer,7.5,3,5.2,8.5,MD,A,B
Right,Black,11,DodgeBall,RockClimbing,Debate,Drums,Water,Oatmeal,Sausage,Water,Ripple,Winter,7.0,4,5.2,8.0,SM,A,B
Right,Red,12,AmFtBall,Badminton,Robotics,Violin,Coffee,ChocKrinkle,Bacon,FruitJuice,MintChip,Autumn,7.5,4,6.0,11.5,LG,A,B
Right,Red,12,AmFtBall,none,Robotics,Cello,Coffee,DoubleChoc,Ham,Water,Chocolate,Autumn,7.5,3,5.0,6.0,MD,A,B
Right,Gray,12,DodgeBall,Golf,Chess,Drums,Water,ChocChip,Sausage,Tea,Ripple,Winter,6.5,3,5.0,5.5,MD,A,B
Right,Red,12,AmFtBall,none,Robotics,Violin,Coffee,ChocKrinkle,Bacon,Water,Sherbert,Summer,7.5,4,5.0,6.5,SM,A,B
Right,Gray,11,VolleyBall,Swimming,Math,Drums,Fruit,ChocKrinkle,Pineapples,LemonLime,NA,Spring,7.0,2,5.2,8.5,MD,A,B
Right,Gray,11,Equestrian,Badminton,Debate,Drums,OJ,DoubleChoc,Pineapples,FruitJuice,Sherbert,Summer,7.0,4,4.8,6.0,MD,A,B
Right,Black,11,Soccer,RockClimbing,Robotics,Euphonium,Tea,Crumpets,Peppers,Coffee,MintChip,Fall,7.0,4,5.2,7.0,SM,A,B
Right,White,12,Soccer,RockClimbing,Chess,Trumpet,Nada,DoubleChoc,Peppers,FruitJuice,MintChip,Summer,6.5,4,6.0,11.0,LG,B,B
Right,Black,12,DodgeBall,Wrestling,Computer,Drums,Water,ChocChip,Sausage,FruitJuice,Ripple,Winter,6.0,3,4.8,7.0,SM,B,B
Right,Black,12,Tennis,RockClimbing,Math,Drums,Fruit,Butter,Pineapples,Water,Sherbert,Fall,7.0,4,5.5,8.0,SM,A,B
Right,Black,11,Tennis,RockClimbing,Game,Vocal,Coffee,ChocKrinkle,Olives,Milk,MintChip,Fall,7.0,4,5.0,5.5,MD,A,B
Right,Black,11,DodgeBall,Badminton,Math,Tuba,Tea,Crumpets,Olives,LemonLime,Sherbert,Fall,7.0,4,4.8,6.0,SM,A,B
Right,Gray,11,Cricket,Golf,Computer,Tuba,Soda,Crumpets,Mushrooms,Cola,MintChip,Fall,6.0,4,5.0,7.5,SM,A,B
Right,Black,12,Fencing,Pool,Math,Drums,Coffee,ChocKrinkle,Olives,FruitJuice,Sherbert,Summer,6.0,4,5.2,9.0,MD,A,B
Right,Blue,11,VolleyBall,Wrestling,Computer,Trumpet,Tea,Crumpets,Mushrooms,Cola,MintChip,Fall,7.0,2,5.0,6.0,MD,A,B
Left,Black,12,AmFtBall,Wrestling,Math,Tuba,Tea,Crumpets,Peppers,FruitJuice,NA,Summer,7.5,4,5.0,7.0,SM,A,B
Right,Gray,11,Fencing,Badminton,Math,Cello,Tea,Crumpets,Peppers,Water,MintChip,Fall,7.0,3,5.0,6.0,MD,A,B
Left,Magenta,12,Parkour,Badminton,Photography,Piano,PruneJuice,Butter,Olives,Papaya,Pecan,Autumn,7.0,3,5.5,8.5,LG,A,B
Right,Black,12,DodgeBall,Wrestling,Math,Drums,Water,ChocChip,Onions,Tea,Ripple,Winter,7.5,4,4.8,7.5,SM,A,B
Right,Black,11,Tennis,RockClimbing,Math,Cello,Tea,Crumpets,Olives,RootBeer,NA,Winter,6.5,3,5.2,8.0,SM,A,B
Right,Cyan,12,Equestrian,Track,Debate,Drums,Smoothie,ChocChip,Olives,MilkShake,Sherbert,Spring,7.0,4,5.2,9.0,MD,A,B
Right,Black,11,Parkour,Golf,Math,Trumpet,Soda,ChocKrinkle,Olives,FruitJuice,Pecan,Summer,8.0,3,5.5,9.0,MD,A,B
Right,Gray,12,Cricket,Golf,Computer,Cello,Tea,Crumpets,Mushrooms,RootBeer,NA,Fall,7.0,4,5.8,9.5,MD,A,B
Right,Black,12,Tennis,Track,Math,Drums,Tea,Crumpets,Olives,FruitJuice,Pecan,Winter,7.0,3,5.0,8.5,MD,A,B
Right,Green,12,Fencing,Swimming,Math,Tuba,Tea,Crumpets,Peppers,Tea,MintChip,Fall,6.5,4,5.2,9.5,MD,A,B
Right,Black,12,Equestrian,Pool,Chess,Trumpet,Coffee,ChocKrinkle,Peppers,RootBeer,MintChip,Summer,7.0,4,5.5,9.0,MD,A,B
Right,Gray,12,Parkour,Pool,Photography,Piano,PruneJuice,PeanutButter,Peppers,Papaya,Sherbert,Fall,7.0,4,5.8,9.0,LG,B,B
Right,Cyan,12,Equestrian,RockClimbing,Debate,Euphonium,Smoothie,DoubleChoc,Olives,MilkShake,CreamSicle,Summer,7.5,3,5.2,7.0,SM,A,B
Right,Green,11,Badminton,RockClimbing,Math,Bass,OJ,DoubleChoc,Olives,Milk,Vanilla,Summer,7.0,4,6.0,8.5,LG,A,B
Right,Gray,12,Equestrian,Golf,Math,Euphonium,OJ,DoubleChoc,Pineapples,LemonLime,MintChip,Spring,7.5,4,4.8,8.5,SM,A,B
Right,Blue,12,Cricket,Golf,Computer,Cello,Nada,Crumpets,Mushrooms,LemonLime,MintChip,Summer,7.0,4,5.5,9.5,MD,B,B
Right,White,12,Tennis,Wrestling,Math,Drums,Coffee,ChocKrinkle,Onions,FruitJuice,Sherbert,Summer,7.0,4,5.5,7.5,SM,A,B
Right,Gray,11,Equestrian,Pool,Math,Drums,Tea,Crumpets,Peppers,Milk,MintChip,Winter,7.5,4,5.5,8.0,SM,A,B
Right,Gray,11,Badminton,Pool,Math,Trumpet,Coffee,ChocKrinkle,NA,LemonLime,Sherbert,Fall,7.5,3,5.5,8.5,MD,A,B
Right,Black,11,DodgeBall,Wrestling,Math,Drums,Water,DoubleChoc,Sausage,Tea,Ripple,Fall,6.0,4,5.2,7.5,SM,A,B
Right,Cyan,11,Tennis,RockClimbing,Debate,Cello,Tea,Crumpets,Peppers,Tea,Sherbert,Summer,7.0,3,5.2,7.0,SM,B,B
Right,Black,11,Badminton,RockClimbing,ModelUN,Cello,OJ,ChocChip,Peppers,Milk,Vanilla,Summer,6.0,4,5.2,7.5,SM,A,B
Right,Cyan,12,Equestrian,Golf,Debate,Euphonium,Smoothie,ChocKrinkle,Olives,Milk,CreamSicle,Spring,6.5,4,5.0,7.0,SM,A,B
Right,Green,12,Tennis,Pool,Math,Cello,Coffee,ChocKrinkle,Olives,LemonLime,MintChip,Summer,7.0,4,5.5,7.5,SM,A,B
Right,Blue,12,Cricket,Golf,Computer,Cello,Tea,DoubleChoc,Mushrooms,RootBeer,Sherbert,Fall,7.0,3,5.8,8.5,MD,A,B
Left,Black,12,Parkour,Pool,Math,Piano,PruneJuice,PeanutButter,Peppers,Papaya,Pecan,Autumn,6.5,3,6.0,10.0,XL,A,B
Right,White,12,Fencing,Golf,Math,Tuba,Soda,ChocChip,Peppers,LemonLime,NA,Autumn,7.0,3,5.5,8.0,SM,A,B
Right,Cyan,11,Equestrian,Track,Debate,Euphonium,Soda,DoubleChoc,Peppers,MilkShake,CreamSicle,Summer,6.5,4,6.0,10.0,LG,B,B
Right,White,12,Equestrian,Golf,Debate,Euphonium,Smoothie,DoubleChoc,Olives,MilkShake,MintChip,Spring,6.5,4,5.0,6.0,MD,A,B
Right,Black,12,VolleyBall,RockClimbing,Math,Euphonium,OJ,ChocKrinkle,Pineapples,Coffee,Sherbert,Summer,6.5,4,5.2,7.0,SM,A,B
Right,Black,12,Tennis,Pool,Chess,Euphonium,Coffee,ChocKrinkle,Olives,FruitJuice,Sherbert,Autumn,6.5,4,5.0,7.5,SM,A,B
Right,Blue,11,Cricket,Badminton,Game,Cello,Tea,Crumpets,Onions,Cola,MintChip,Fall,7.0,4,5.2,8.0,SM,A,B
Right,Black,12,DodgeBall,Badminton,Game,Drums,Water,Oatmeal,Sausage,Tea,Ripple,Fall,6.5,3,5.0,7.5,SM,A,B
Right,Gray,12,Rugby,Track,Math,Guitar,Tea,DoubleChoc,Peppers,RootBeer,Sherbert,Spring,7.0,4,5.2,8.5,MD,A,B
Right,Black,12,CheerLdng,Golf,Game,Cello,OJ,ChocChip,Pineapples,LemonLime,Sherbert,Summer,7.0,4,5.5,9.5,MD,A,B
Right,Blue,12,VolleyBall,Golf,Computer,Cello,Tea,Crumpets,Olives,LemonLime,MintChip,Fall,7.0,3,5.2,8.5,MD,B,B
Right,Green,12,Badminton,RockClimbing,ModelUN,Cello,Soda,ChocChip,Ham,Milk,MintChip,Summer,7.5,3,5.0,6.5,SM,A,B
Right,Black,12,VolleyBall,Pool,Math,Trumpet,Coffee,ChocKrinkle,Olives,Cola,MintChip,Winter,6.5,3,5.5,8.0,SM,A,B
Right,Black,12,Parkour,Pool,Computer,Piano,PruneJuice,PeanutButter,Peppers,Papaya,Pecan,Autumn,6.5,4,5.5,8.5,MD,A,B
Left,Blue,12,Cricket,Golf,Math,Cello,Tea,Crumpets,Mushrooms,Cola,MintChip,Fall,7.0,4,5.8,8.5,MD,A,B
Right,Black,12,Rugby,Pool,Math,Drums,Coffee,ChocKrinkle,Peppers,LemonLime,MintChip,Fall,6.0,3,5.2,9.5,MD,B,B
Right,Red,12,AmFtBall,none,Robotics,Violin,Nada,Butter,Peppers,Water,Chocolate,Autumn,7.0,3,4.8,6.5,SM,A,B
Right,Black,12,Cricket,Pool,Game,Trumpet,Coffee,ChocKrinkle,Peppers,FruitJuice,MintChip,Fall,7.0,3,5.5,9.5,MD,A,B
Left,Black,12,DodgeBall,Wrestling,Math,Drums,Smoothie,Oatmeal,Sausage,LemonLime,Ripple,Winter,7.0,3,5.5,7.5,SM,B,B
Right,Black,11,DodgeBall,Wrestling,Chess,Drums,Tea,Oatmeal,Peppers,Tea,Ripple,Spring,6.5,3,5.2,8.0,SM,A,B
Right,Gray,11,Tennis,Golf,Math,Vocal,Coffee,ChocKrinkle,NA,Cola,MintChip,Summer,6.5,4,5.5,7.5,SM,A,B
